total_bienes_final,total_bienes_inicio
2626613.26,1825973.35
205000.0,205000.0
1305772.69,323859.99
175000.0,0.0
5812567.73,4068353.17
1287664.5,884244.48
335970.0,218576.4
1115000.0,0.0
5199305.81,3662039.23
414293.88,120337.88
227507.75,198594.14
570415.16,325625.12
308693.0,227400.0
116000.0,105000.0
689154.81,451299.68
192000.0,95000.0
2832158.42,1781196.2
2777977.04,2150140.13
896747.37,778122.97
745621.34,460851.05
357586.85,344257.45
198495.04,155354.29
318510.0,313000.0
625090.95,388070.97
228144.0,35298.0
306170.91,114750.05
1187580.35,1265309.2
1437625.65,1039481.24
794750.0,921683.7
591661.5,360965.95
1056404.18,700480.42
1217115.5,897542.66
537680.35,300470.89
174000.0,174000.0
1277234.05,877322.07
435229.58,467604.7
541893.1,649750.0
0.0,41300.0
95827.0,92360.0
0.0,0.0
1179146.11,854311.17
15878.0,4262.0
271708.12,268653.22
941734.48,981093.46
51529.45,39123.0
926707.31,755599.66
329382.05,320468.98
1082081.83,579329.83
36583.0,0.0
999841.85,643865.12
286191.0,166402.0
548216.59,541573.33
653070.24,450492.42
266248.0,200000.0
260000.0,293567.53
671712.21,644998.18
455801.0,398721.53
769598.45,407192.3
310228.12,441678.07
90000.0,90000.0
1130574.61,742875.61
94943.53,71236.53
527180.06,255000.0
1333638.62,851783.1
1524362.88,552300.52
884416.0,639459.0
411895.0,126206.03
1418921.18,1190886.12
1853500.0,1315000.0
1198951.24,811339.05
0.0,35000.0
1880697.57,1716470.61
527179.42,472684.07
555486.47,436469.22
1076380.79,675059.94
772298.5,533256.12
200246.11,236666.0
1095821.88,974102.23
1202335.64,1193635.02
4310774.46,1827943.44
1158177.67,741155.02
197946.81,121205.56
3162809.71,2098774.49
665000.0,665000.0
2719387.1,1186263.05
581620.47,395308.06
140250.0,0.0
1712512.57,1096024.46
9118655.4,6588638.09
4216141.68,2500093.97
520491.52,212509.0
758723.93,549655.19
998490.02,21500.0
361826.19,526351.95
595813.31,410068.11
1527609.64,1563298.92
517057.95,348628.41
593567.0,454247.0
586183.0,816183.0
0.0,1971.0
72246.0,0.0
200283.0,97988.22
1175426.81,788767.53
2464016.86,1001746.48
322529.84,304679.84
557052.0,482381.0
89250.0,21000.0
673484.44,586048.12
2421918.63,1649972.19
611515.82,525278.58
138870.0,100000.0
1416756.91,1154259.07
781462.93,584025.34
2555388.04,2080606.0
654500.0,590000.0
1798649.19,562564.28
650751.75,335055.0
414742.35,316414.77
473975.28,295599.2
2274449.05,787209.68
2003246.81,1273167.13
113000.0,55154.4
2903451.12,2323479.86
1111951.12,1136801.38
694169.11,51051.94
1437438.68,823104.82
3140068.35,2286079.17
1156335.0,400810.83
6576672.57,3917611.4
2488936.66,1485250.44
756946.79,591719.31
1690253.61,1239570.07
614120.68,505527.93
942015.92,806095.76
320000.0,0.0
667362.09,460566.04
3495540.9,2488605.59
1018861.76,650331.06
0.0,0.0
3477984.12,2672891.45
665475.89,535218.79
148000.0,215533.0
1384727.44,892820.4
453650.5,614124.28
226800.0,0.0
1881258.0,443353.11
107000.0,101000.0
611676.88,386433.65
679148.78,666110.77
48938.69,38155.08
692332.53,595633.98
1749723.89,1129562.32
1026865.3,686848.03
855458.14,640510.58
807907.44,565050.41
748948.6,519469.88
226979.87,227979.87
1061906.29,441374.73
44428.0,0.0
1562851.24,440288.81
433352.02,425283.39
2810675.0,2450222.05
168107.78,172107.78
184130.42,182788.95
306487.08,402111.34
957568.66,665719.05
0.0,0.0
621.94,0.0
1444318.79,664035.94
1203495.55,828307.04
3219449.01,2121021.43
83408.77,42354.62
484876.64,421238.09
2108210.48,1807560.75
2690903.55,1068403.22
2050400.83,1065531.76
201968.0,150150.0
1383629.72,1384283.34
819923.04,443564.38
96257.5,64320.5
232218.8,245939.38
21733.0,15673.0
708131.93,632559.5
275460.21,388017.18
275774.2,176955.03
811293.27,695511.34
1003511.76,760811.0
0.0,56771.77
187009.5,175150.5
529890.87,408933.49
790331.27,371281.52
2299500.0,2327300.0
1172428.68,713929.4
374924.44,278533.52
436681.35,265335.0
5295802.64,565663.39
0.0,296625.0
5590268.43,2671686.6
1018562.51,715863.69
613769.26,346414.0
3379612.34,2481249.55
1834327.13,1501859.08
670395.45,590339.79
198450.0,227960.06
167105.0,0.0
546821.0,451500.0
983674.8,759758.0
234451.08,381128.39
0.0,304000.0
835892.85,1043086.78
1226668.98,723397.22
172997.0,164541.0
3070266.64,2067939.9
1769682.85,1120271.13
2753149.95,2359170.55
258732.0,75340.0
343284.65,475981.6
310573.57,307409.44
0.0,0.0
427763.0,323448.0
7098162.14,4757757.34
4611000.0,3240000.0
849436.0,568138.74
359603.0,301629.0
385535.0,329022.5
489249.81,118102.98
165000.0,241621.8
225000.0,37000.0
474000.0,468000.0
28630.35,0.0
353357.09,54603.93
1560684.16,642395.06
1047834.78,815636.85
1339747.89,1124542.95
10316833.01,9116138.36
1014276.73,775001.16
29614.02,25988.42
1323943.38,793547.31
399394.36,229318.35
1025046.11,891514.31
2855104.83,2533477.4
248150.0,248150.0
1045736.31,713816.65
348135.71,339658.61
0.0,0.0
1109208.2,447486.03
1470801.4,1305907.14
2910165.47,2788469.8
1876612.19,1443039.49
1564276.7,1175087.09
914223.68,1281017.52
1253997.17,887893.54
2358073.7,1723056.13
615902.0,620288.0
798007.77,615205.89
3404625.39,2323945.08
1888599.56,673942.38
2269143.66,1395256.89
2142257.79,1730060.9
788097.92,551805.02
973333.0,423607.72
1917795.45,1385109.56
531028.21,391491.7
5412131.64,4116458.34
1503254.51,746317.67
22465.47,0.0
869260.13,0.0
0.0,0.0
1355278.26,1233033.2
2672664.3,1907524.25
983665.66,370212.95
691464.3,470507.55
467770.89,243768.08
691678.89,592463.31
1099915.71,1144544.66
381028.5,174397.5
364230.86,319096.95
135862.85,80987.0
515543.5,444287.72
2020635.55,732783.18
3318705.34,2165303.71
204658.08,125589.62
680306.83,567762.38
290000.0,290000.0
0.0,397000.0
135274.0,96107.0
281132.31,239381.66
1140017.29,731258.65
208885.0,16000.0
1467006.11,277108.97
248998.56,231731.01
2378855.12,2297002.46
2667754.6,1558473.81
475603.64,335497.94
791782.52,837931.27
930888.61,671890.18
1316440.31,1056109.7
295407.0,170084.6
311082.06,343106.22
322330.96,274646.81
1528445.79,1481036.89
343952.0,267613.16
1781834.0,834235.66
435019.42,335475.3
567864.83,580766.74
1421899.23,895019.02
449818.41,820181.62
1305411.27,500555.14
1568574.62,925599.93
960069.79,924356.72
742855.58,206758.13
806196.82,620238.05
339907.07,332069.48
244745.61,176154.09
776769.0,546236.0
4620477.39,3353001.53
2068540.58,1484530.36
1811212.23,1486605.31
1078555.81,976777.9
2052184.9,1585256.04
1015129.16,760097.18
273494.3,382893.91
920294.05,868230.21
4078728.52,2247567.92
6992573.95,2150610.42
628023.0,538023.0
1577950.36,1183316.72
980484.63,600849.94
77000.0,87500.0
531744.0,313120.0
1150132.39,981441.76
835914.52,639914.18
940222.41,680981.35
12068.0,0.0
7999096.72,6810636.61
606436.74,161059.65
0.0,20000.0
326107.0,326107.0
1023922.86,715598.86
6618589.65,5310512.02
3664456.79,2293637.0
2056877.43,1781221.03
10546.93,22682.61
1360000.0,908500.0
427950.0,298694.0
842230.37,711036.26
110000.0,110000.0
553964.57,702123.59
560219.0,500256.0
642096.58,384625.32
1285005.73,1081466.04
1595140.57,758147.19
1591029.3,1163738.84
971200.0,916200.0
773633.9,527009.48
0.0,718691.14
281968.0,231930.0
234653.92,224961.13
374973.31,313541.31
1078298.85,809596.63
775207.47,687714.0
549723.71,193066.85
2612072.03,1791880.82
251049.25,238024.2
859048.7,501227.85
1485664.53,1206372.57
786041.98,234607.25
591652.24,445956.56
8235692.47,7198463.28
441228.0,433759.0
2074374.6,1801372.18
834278.06,280884.64
3653359.18,1335188.02
266406.0,186490.74
1275513.07,743091.09
437587.77,237719.79
326709.33,86200.73
807896.71,476690.37
5313515.58,3519192.43
398225.69,254890.99
1166923.0,911059.67
370811.2,147574.05
5750353.6,5486282.58
443339.65,420161.0
408663.89,313622.64
0.0,0.0
915087.39,775136.02
261865.39,0.0
1264451.6,943512.52
518397.25,403712.26
490770.0,822045.0
447425.34,602845.0
1258672.45,854757.59
367368.09,293646.01
467440.59,577098.77
298724.0,93000.0
93026.19,74155.31
110000.0,0.0
852735.15,803633.0
2158733.01,1999991.3
944004.94,1001181.28
565839.2,301121.45
1636125.59,1367075.68
365000.0,276000.0
1826627.56,1412671.4
422292.5,419229.7
0.0,0.0
1064275.34,687360.99
1382063.88,1018209.36
970175.06,542852.41
715482.03,426312.14
2798478.83,1729868.15
15839.92,54351.0
364371.38,353553.98
2674920.85,1963859.66
537635.66,321560.75
1779764.88,1413575.16
455000.0,455000.0
981881.0,699000.0
1607847.67,1733483.41
1714949.08,983228.67
2587276.58,2011979.92
897026.75,694662.99
591748.32,506900.89
95000.0,118470.09
1674191.68,1381681.37
4857280.61,1791837.39
621063.06,345581.47
572308.0,402961.0
202000.0,190000.0
4754940.88,3223958.41
1191265.37,932968.63
672084.0,607084.0
150000.0,125764.0
2311555.27,938910.83
464402.75,422548.86
669784.41,648384.41
464070.87,351045.15
872289.68,691720.79
658199.85,297045.0
814480.69,708206.03
324500.0,52600.0
16000.0,2500.0
257470.78,303003.83
1475643.29,1328333.7
71000.0,68000.0
892879.04,591973.27
42584.75,15413.28
346178.08,329231.24
586555.43,567017.5
2924059.54,1704016.04
3334380.32,2722476.93
300055.0,277963.0
596611.35,323595.0
2904946.85,2496315.21
201000.0,179000.0
398049.01,332310.11
511266.65,440721.56
1004442.9,1289449.3
10056524.23,7030037.32
339131.38,275000.0
2503540.19,1533509.88
371801.02,528073.62
849496.71,515938.78
392893.0,143850.0
0.0,0.0
549533.66,432328.06
544140.15,383549.15
1449309.21,1049825.21
307915.89,341509.56
234034.25,68922.0
1020884.4,802337.89
675431.29,444955.16
997099.04,793889.01
506356.52,400965.4
1367139.08,1167989.47
515331.82,554535.14
1485787.64,1175908.22
761605.35,577639.11
484385.0,403566.97
248850.0,180751.38
0.0,246000.0
330921.0,346630.0
717676.01,167866.51
219668.79,181572.75
641724.32,512480.76
840443.05,789315.7
1310596.55,1074093.27
2122527.54,1311867.55
1448729.2,1325935.44
244361.25,230407.42
4138157.83,2800692.55
1365896.62,947723.16
3225184.44,2777241.47
4224185.23,3053423.54
670536.5,727232.0
466444.51,364868.26
1138482.05,992362.33
824702.94,747145.94
2252704.61,2157615.03
464997.74,505851.01
33471.33,17905.32
734919.62,560288.93
129017.0,227800.0
1060093.31,980042.02
690922.56,434563.71
220000.0,110832.5
1399915.83,1341603.31
2823339.5,1949390.0
1873553.66,890841.14
835758.06,873319.52
740414.17,704235.4
223000.0,302221.0
2018619.47,1259687.35
643700.0,525527.35
143107.48,127181.96
265429.68,206453.13
200000.0,0.0
6368660.16,4192244.22
1581379.0,1049590.0
4802537.24,3121688.59
5276.0,10000.0
446133.58,271785.0
318318.81,271876.95
1234660.0,950850.0
1212087.51,846721.6
182299.02,10193.25
861719.62,984675.21
359250.36,314000.0
389585.15,326652.6
483962.23,399707.55
2003275.87,1391281.0
1006470.0,945875.35
474629.0,135815.0
2367507.48,2006010.21
0.0,0.0
1687694.55,1355818.15
584650.0,584650.0
367635.59,216680.39
1237397.39,842082.74
3050258.26,300183.0
761940.06,451590.03
194883.98,194985.97
1861703.05,1209782.82
82000.0,82000.0
0.0,206718.3
0.0,0.0
35717.37,0.0
381075.11,290000.0
61700.0,45875.05
180183.83,170047.71
1487681.15,639134.49
648220.97,436536.61
1565608.23,1310266.41
320222.89,167452.89
383325.0,381999.2
785829.89,511486.85
657714.6,522362.0
857000.0,866000.0
2579662.18,2095599.53
2460919.22,1848508.3
773271.84,647595.69
649696.3,323338.87
2124863.8,194535.81
0.0,0.0
192922190.9,150756006.2
52171.0,202769.06
748433.87,631730.06
0.0,0.0
1038944.27,649499.86
302500.0,295000.0
1161177.73,706509.99
346142.97,336495.93
306000.0,290000.0
1426255.81,883249.73
418973.92,405414.92
14452741.4,13672907.01
49635.04,80635.03
1166456.43,804852.79
925349.53,432181.73
316145.83,303879.11
779800.0,217930.57
5079520.27,3931617.35
9225019.56,3660995.39
131500.0,126000.0
358921.69,184370.01
239309.18,200061.75
190450.0,241669.75
5026566.55,4556922.59
1391625.51,1017952.75
290948.33,25611.0
393424.55,294400.33
182500.0,172000.0
475166.57,536393.03
750239.69,381765.45
1025000.0,1020000.0
473848.35,381891.15
678000.0,441000.0
516745.0,324996.0
290000.0,290678.05
654921.36,353684.73
1124696.56,1017265.1
112400.0,98000.0
353948.68,294204.06
934985.0,517904.02
321072.0,340872.0
317772.54,98710.76
866213.42,828802.33
0.0,29657.15
761711.7,680465.69
242338.86,178504.33
3351918.09,2705577.74
279341.85,805052.0
2649254.72,2023745.35
6613063.06,5051916.08
0.0,0.0
763737.0,648812.76
2855122.63,1224735.14
2269863.93,900980.44
7100221.06,6667146.98
1719777.42,1224876.74
7333807.95,4936934.42
1004350.06,1016695.94
711219.78,334537.0
871716.25,687516.45
260673.58,47891.7
466666.0,803733.0
740349.63,614373.06
452197.85,313399.7
3243942.99,2459177.52
1269033.92,571705.43
1374548.89,1157583.4
1281315.55,1087718.13
308326.2,0.0
723592.25,0.0
2065000.0,1890000.0
525108.59,1173217.33
169807.01,331531.0
443648.2,258115.0
134493.8,109575.16
3613689.86,1492805.27
343368.4,246500.0
1377597.09,261354.0
1230441.81,945551.94
303636.43,218308.76
1193601.64,902779.82
518680.18,524170.33
495895.45,377838.29
628878.87,331956.46
280071.31,190051.14
291554.91,317782.55
966000.0,550000.0
287527.34,328380.76
523381.0,503250.0
330018.14,245520.0
23866899.54,18675845.57
2900115.5,1813536.79
2879146.59,2330000.53
267270.42,152043.5
723186.97,525359.96
736371.48,250219.0
4138890.36,2826163.64
1869159.21,1558649.8
277692.65,130000.0
350668.0,265107.0
478499.5,453301.8
4865204.24,2734149.39
625677.97,557974.7
697458.49,769079.47
678364.83,387164.7
779303.16,486123.75
2423826.61,1705909.48
1075980.09,968477.04
1392836.39,1205220.68
348589.88,104875.91
1269103.86,979471.98
309960.83,308765.67
1082092.0,719235.3
195000.0,0.0
506623.97,135066.15
196406.69,179212.42
343215.62,0.0
2239599.68,1463053.74
1687879.14,1605390.43
772913.48,588113.48
765830.93,327960.0
599207.0,373345.5
0.0,0.0
417566.74,293023.82
3976700.86,3802717.19
0.0,570000.0
183600.0,191100.0
226550.0,247153.0
2178113.11,1370575.92
3044743.63,2425038.3
146697.75,8309.47
559339.3,341407.34
646021.73,605300.93
530163.98,514729.68
832821.65,246227.07
449196.86,386048.82
326186.38,246256.24
4779808.69,1464179.62
932001.73,496796.77
2139724.89,727001.92
388819.64,191550.99
15000.0,0.0
495936.0,252000.0
181698.0,212918.0
1786425.28,1329578.37
183445.5,0.0
3743191.11,3019522.3
0.0,113000.0
405928.46,311609.92
708375.46,736647.27
1449251.78,1349346.82
1783319.46,975625.96
1741386.05,1566327.0
768943.76,754072.52
3662887.57,2367889.22
244426.0,275993.83
1085799.95,615463.99
683778.72,495148.43
295356.05,249356.05
1233568.0,593377.0
1247455.0,1120124.53
186240.89,206377.32
5363796.98,2796084.35
1103053.94,840139.21
8867732.67,6252221.23
908371.8,828910.0
936033.06,946133.78
302505.0,288564.15
1774057.73,1367470.54
1148126.26,971047.75
2373760.26,2673812.7
1372482.71,625330.64
3418878.92,3215340.86
3088639.84,2924998.55
70429.19,32520.08
70000.0,0.0
3211586.27,1204147.78
410012.4,340084.0
376470.74,268345.54
1175622.84,1054658.84
220000.0,170000.0
320168.77,224992.94
2523845.04,2613158.12
73509.0,45000.0
468196.24,558015.98
2315915.36,2060648.64
747256.97,679296.07
1851951.49,1295549.46
44.53,0.0
2027362.88,1192524.53
331803.73,255401.05
236128.0,176834.05
1917075.12,1569272.8
1067815.16,859443.48
1033470.16,852516.96
180000.0,165000.0
653706.25,501225.53
1386414.99,1113246.97
275136.0,151236.0
1286526.75,841872.51
676086.15,604894.72
442061.71,432538.58
421302.41,369302.42
869974.89,426178.78
3853055.51,1125309.16
59192.5,0.0
606005.0,182434.46
546153.58,516344.55
1665864.25,1668254.52
3730114.41,2645799.63
1259788.07,779932.29
2590513.84,1941878.92
258924.04,239316.54
381926.86,328694.0
950834.98,677141.74
180000.0,229858.65
303000.05,485764.92
217880.86,282737.55
1277876.0,448465.63
2140508.29,1798114.62
875277.05,784504.5
2895827.99,2889827.99
1874874.7,1274569.0
2974369.08,2794039.03
3055898.41,900105.63
341680.0,190009.18
2099503.09,1135639.95
1013206.79,675353.12
482988.4,418690.0
169294.0,199274.0
586399.42,306045.34
659140.92,476367.06
608917.0,433755.86
615856.14,307417.74
1055740.33,769114.13
490000.0,490000.0
7905824.41,6498678.24
815156.43,401518.94
792360.53,680715.5
1755775.19,1192528.03
202591.0,150000.0
308395.0,295050.0
1212796.85,1226903.48
445446.0,350000.0
1995102.01,1247997.85
207053.0,210123.0
590454.32,509287.15
877030.51,468593.75
225000.0,185000.0
184120.19,185158.68
100376.0,211987.0
5434197.0,3696900.0
675454.08,492800.0
249555.58,248036.89
0.0,155000.0
425426.58,523756.91
303396.58,359251.58
1395820.47,1015159.31
679728.73,371228.19
816803.13,854506.58
6757343.09,4997466.09
1059054.99,733605.52
760189.07,537154.66
1981067.47,978459.3
815844.04,1082375.93
812811.96,346488.0
1002158.98,818360.36
1181777.76,603406.02
816947.4,816947.4
266349.27,262218.59
3021424.57,2478049.71
2029058.57,1625678.36
2325969.8,1671163.96
1326190.26,912605.0
7024728.9,5366936.26
254392.16,193732.02
633328.19,451299.68
1435408.8,1320404.4
713900.27,620850.3
403500.0,364893.06
792047.19,619115.48
7996988.12,4620415.41
1221130.19,796798.43
1815344.38,1319969.52
63397.4,184954.95
228360.0,183360.0
246854.94,120286.5
1567997.36,1266445.66
750292.3,657854.51
731730.11,1054920.81
625224.63,510416.07
893682.98,439443.59
1594580.96,1594580.96
965991.38,824715.83
288487.24,270900.0
830495.67,496418.87
172525.95,159802.55
0.0,11634.0
194175.83,190350.83
1239550.91,883843.41
442781.21,442781.21
184078.61,90000.0
140159.0,94608.0
191413.76,449414.99
206246.53,19700.0
151501.55,118835.85
1531187.45,1295995.21
287000.0,182962.3
1490905.78,1314371.18
391292.89,354591.69
785652.45,639654.85
2029023.35,1721040.74
177654.0,159665.15
938374.6,590765.0
680057.95,587746.5
395201.25,318477.99
635548.96,352792.63
698469.25,746593.44
3753728.98,3015066.59
2195787.85,2177253.22
1461036.0,1238170.2
908989.85,791963.6
7499291.49,4259119.03
216179.39,318586.09
280630.0,334920.0
551883.66,145433.54
0.0,0.0
618453.22,545317.85
976580.65,117501.0
3367437.52,2494647.1
0.0,15963.15
672102.06,330759.71
1348320.0,1332923.0
1784092.0,1083261.57
2420117.28,1293533.74
101042.43,85000.0
749543.93,648001.2
2033712.3,1436959.46
699476.95,634251.18
160000.0,160000.0
558963.0,450513.0
1768049.39,1032580.54
1038097.34,913365.0
1645878.51,1097774.34
206051.97,208643.32
340000.0,573733.41
89375.13,15834.83
2315532.73,1604365.06
518495.0,318495.0
243769.29,238057.3
0.0,0.0
804000.0,704000.0
367667.04,81413.55
1430595.98,558702.76
499641.16,601878.95
1015250.95,748544.25
1856165.24,1639879.5
1687202.58,1201834.5
297069.11,304016.96
808278.11,540677.48
929949.88,761617.01
7246619.97,6833497.49
544502.15,484502.15
812866.7,494360.0
495220.68,325514.99
986814.5,1009185.33
309307.23,341158.67
131391.47,65000.0
581425.23,400018.03
539150.0,534750.0
687229.13,637877.06
1990865.72,1134661.67
321059.88,301057.05
1617129.12,1515538.99
360101.66,331034.76
220000.0,456792.29
253682.33,224119.44
3723372.01,3063141.4
1107717.62,809988.2
7907672.51,6045737.76
192478.0,132445.95
796123.15,327209.28
1311777.54,1045518.77
791313.36,1026042.9
1321724.8,1248802.45
4004572.92,2269899.85
382900.71,434367.27
628600.0,486575.25
1189346.33,1005445.97
1653454.54,866971.95
0.0,0.0
1163578.01,1032671.81
419027.33,684242.3
5063627.48,4695919.56
569205.72,495428.03
1966065.03,1227338.61
0.0,886495.95
1309971.91,818175.68
3463442.72,2189990.98
1953727.49,1496276.46
583279.53,771225.35
385099.87,186859.06
1726036.55,1090341.56
778402.0,255100.0
3524584.13,2795807.8
1381363.11,1229681.37
871401.01,753476.32
5443011.9,2703090.14
1105300.4,934170.76
6037800.89,4020080.31
0.0,0.0
324161.67,159140.69
2366711.59,1738236.37
1405080.32,1755307.9
559847.4,300728.4
1078506.52,700924.79
87239.38,46918.58
1433675.31,1047646.17
1162713.17,740072.43
3558248.64,2659397.64
628792.09,810257.01
13579739.36,8130514.73
642612.77,291067.87
859345.85,426499.02
