espacio_cultural_id,provincia_id,localidad_id,provincia,localidad,nombre,direccion,codigo_postal,codigo_indicativo_telefono,telefono,mail,informacion_adicional,latitud,longitud,fuente,numero_de_registro_en_conabip
110467,06,06147030,Buenos Aires,Carlos Casares,Biblioteca Popular Coop.de la Escolar de Ed.Tec.,Pbro.A.Martinez y Catamarca,6530,2395,452386,bibliotecnica@yahoo.com.ar,Se fundó en el año 1950,-35.635833,-61.36865,CONABIP,2733
110468,06,06455030,Buenos Aires,Las Flores,Biblioteca Popular Dr. Pablo A. Minellondo,Gral.Paz 570,7200,2244,452387,dirrecioncultura@52.coopenet.com.ar,Se fundó en el año 1972,-36.014833,-59.099633,CONABIP,2948
110469,06,06735020,Buenos Aires,San Antonio de Areco,Biblioteca Popular Belgrano,Arellano 115,2760,2326,452389,rot14@hotmail.com,Se fundó en el año 2006,-34.2433,-59.47315,CONABIP,230
110470,14,14091070,Córdoba,Cosquín,Biblioteca Popular Nicolás Avellaneda,Geronico 848,5166,3541,452430,bibnacos@ciudad.com.ar,Se fundó en el año 1923,-31.2407,-64.46705,CONABIP,1071
110471,42,42007020,La Pampa,Macachín,Biblioteca Popular Profesor H. Eros D .N. Siri,Parodi 188,6307,2953,452450,bibliotecaerosiri@gmail.com,Se fundó en el año 1930,-37.134833,-63.667767,CONABIP,3251
110472,06,06189030,Buenos Aires,Coronel Dorrego,Biblioteca Popular Coronel Dorrego,Av.Ricardo Fuertes 674,8150,2921,452726,administracion@bpcd.org.ar,Se fundó en el año 1928,-38.719633,-61.288733,CONABIP,1312
110473,06,06147030,Buenos Aires,Carlos Casares,Biblioteca Popular José Ingenieros,Av.Maya esq.Cnel.Suarez,6530,2395,452887,biblioingenieros@redcasares.com.ar,Se fundó en el año 1963,-35.618033,-61.364067,CONABIP,2861
110474,78,78042010,Santa Cruz,Puerto San Julián,Biblioteca Popular Raúl A.Entraigas,Urquiza 1485,9310,2962,452900,biblioteca@videodata.com.ar,Se fundó en el año 1972,-49.30365,-67.734867,CONABIP,3079
110475,06,06427010,Buenos Aires,Gonzalez Catán,Biblioteca Popular Ceferino Namuncura,Achupallas 7218,1759,2202,452930,bipocena@yahoo.com.ar,Se fundó en el año 1930,-34.77975,-58.60615,CONABIP,3241
110476,06,06707060,Buenos Aires,Saladillo,Biblioteca Popular Municipal Bartolomé Mitre,Rivadavia 3402,7260,2344,453038,bibliotecamitre@coopsal.com.ar,Se fundó en el año 1930,-35.640933,-59.782567,CONABIP,2428
110477,22,22140060,Chaco,Resistencia,Biblioteca Escolar Popular Domingo Faustino Sarmiento,Ameghino 485,H3500AZI,3722,453074,s/d,Se fundó en el año 1930,-27.458017,-58.985783,CONABIP,3670
110478,22,22140060,Chaco,Resistencia,Asociación Amigos Biblioteca Popular Escolar Alfonsina Storni,Av.Alberdi 2200,3500,0722,453085,bibpopesas@hotmail.com,Se fundó en el año 1961,-27.468859,-59.006149,CONABIP,3349
110479,22,22140060,Chaco,Resistencia,Biblioteca Popular Escolar Lidia Guasti de Rodriguez,Araza 1060,3500,3722,453091,biblioguasti@yahoo.com.ar,Se fundó en el año 1975,-27.454073,-59.005684,CONABIP,3345
110480,22,22140060,Chaco,Resistencia,Biblioteca Popular Escolar El principito,Ayacucho 189,3500,3722,453109,biblioprin@yahoo.com.ar,Se fundó en el año 1930,-27.449533,-58.981333,CONABIP,3437
110481,06,06042010,Buenos Aires,Ayacucho,Biblioteca Pública Municipal Manuel Vilardaga,25 de Mayo 941,7150,2296,453285,biblioteca123@speedy.com.ar,Se fundó en el año 1891,-37.151133,-58.485517,CONABIP,3193
110482,42,42035020,La Pampa,Eduardo Castex,Biblioteca Popular San Martín,España 954,6380,2334,453302,bibliosm@cospec.com.ar,Se fundó en el año 1932,-35.91415,-64.2974,CONABIP,819
110483,06,06791050,Buenos Aires,Tandil,Biblioteca Popular Paula Albarracín de Sarmiento,Tucumán y Saenz Peña,7000,2293,453370,bpalbarracin@hotmail.com,Se fundó en el año 1998,-37.292917,-59.156833,CONABIP,3802
110484,06,06791050,Buenos Aires,Tandil,Biblioteca Popular Sarmiento- Villa Italia- Tandil,Quintana 450,7000,011,453372,bibliotecasarmiento1940@hotmail.com,Se fundó en el año 1930,-37.2949,-59.158717,CONABIP,3001
110485,14,14021230,Córdoba,Río Ceballos,Biblioteca Popular Cdr. Enrique Carlos Aragón King,Avda. San Martín 8170,5111,3543,453735,bibliopopuaraking@hotmail.com,Se fundó en el año 1930,-31.160117,-64.319583,CONABIP,4203
110486,06,06091010,Buenos Aires,Juan M. Gutierrez,Biblioteca Popular Juan María Gutierrez,Calle 460 A e/409 y 410 918,1890,2229,453737,bibliotecapopularjmgutierrez@hotmail.com,Se fundó en el año 2002,-34.827833,-58.188017,CONABIP,4075
110487,82,82049150,Santa Fe,Malabrigo,Biblioteca Popular Del Centro Sociedad Cosmopolita,Moreno 1784,3572,3482,454230,biblioteca@malabrigo.com,Se fundó en el año 1922,-29.345633,-59.966217,CONABIP,426
110488,82,82049150,Santa Fe,Malabrigo,Biblioteca Popular San Martín,Provincial Nº 88-5,3572,3482,454998,s/d,Se fundó en el año 1947,-29.349083,-59.971617,CONABIP,2337
110489,26,26007020,Chubut,Puerto Madryn,Biblioteca Popular Chubut para Todos,Roberto Gómez 150,9120,2965,455214,bibliotecachubutparatodos@hotmail.com,Se fundó en el año 2008,-42.76,-65.037917,CONABIP,4259
110490,74,74056150,San Luis,San Luis,Biblioteca Popular Escolar Isaac Newton,Manzana 38,5700,2652,455649,bibliotecaisaacnewton@gmail.com,Se fundó en el año 1954,-33.299561,-66.349182,CONABIP,2639
110491,82,82126130,Santa Fe,Piamonte,Biblioteca Popular San Martín,Sarmiento 1301,2529,3401,455684,bpsm@redcrs.com.ar,Se fundó en el año 1937,-32.141133,-61.9806,CONABIP,1970
110492,18,18021020,Corrientes,Corrientes,Biblioteca Popular Fray Luis de Bolaños,D. Lastra 820,3400,3783,456167,bibliobol@arnet.com.ar,Se fundó en el año 1930,-27.469333,-58.788567,CONABIP,3346
110493,06,06595070,Buenos Aires,Olavarría,Biblioteca Popular Independencia,Tacuarí 2150,7400,2284,456551,biblioindependencia@hotmail.com,Se fundó en el año 1998,-36.888683,-60.339583,CONABIP,3811
110494,26,26007020,Chubut,Puerto Madryn,Biblioteca Popular El porvenir,Alberto Williams 235,9120,2965,457146,s/d,Se fundó en el año 1930,-42.764733,-65.0516,CONABIP,3510
110495,22,22140060,Chaco,Resistencia,Biblioteca Popular Hipólito Yrigoyen,Monteagudo 155,3500,3722,458221,nuestrabiblio@hotmail.com,Se fundó en el año 1986,-27.454617,-58.979917,CONABIP,3148
110496,74,74056100,San Luis,Juana Koslay,Biblioteca Popular Urbano Joaquín Nuñez,Ruta 20 - Km.7 1/2 (Comisaría 5º),5701,2652,459826,bibliourbanojnunez9@yahoo.com.ar,Se fundó en el año 1993,-33.29255,-66.26955,CONABIP,3216
110497,14,14182150,Córdoba,Laborde,Club y Biblioteca Popular Recreativo,Belgrano 330,X2657ACH,3534,460002,clubrecreativolaborde@linkar.com.ar,Se fundó en el año 1929,-33.153183,-62.854967,CONABIP,1419
110498,82,82007010,Santa Fe,Armstrong,Biblioteca Popular Domingo Faustino Sarmiento,Bv.San Martín 1730,S2508AOR,3471,460032,bpsarmientoarmstrong@yahoo.com.ar,Se fundó en el año 1931,-32.78415,-61.604883,CONABIP,1789
110499,30,30056090,Entre Ríos,Larroque,Biblioteca Popular Juan Bautista Alberdi,25 de Mayo 266,2854,3446,460042,biblioteca.alberdi@yahoo.com.ar,Se fundó en el año 1927,-33.032517,-58.99855,CONABIP,1201
110500,82,82056140,Santa Fe,Totoras,Biblioteca Popular Domingo Faustino Sarmiento,San Lorenzo y Moreno,2144,3476,460257,bibliotecasarmiento@vaynet.com.ar,Se fundó en el año 1920,-32.584367,-61.169067,CONABIP,973
110501,82,82014120,Santa Fe,San José de la Esquina,Biblioteca Popular Domingo Faustino Sarmiento,Castellanos 775,S2185ZAA,3467,460314,biblioteca-sanjose@gobbt.com.ar,Se fundó en el año 1914,-33.112533,-61.701333,CONABIP,1035
110502,22,22105010,Chaco,Las Breñas,Biblioteca Pública Popular Juan Bautista Alberdi,Lavalle 1463,3722,3731,460348,bibliobautista@yahoo.com.ar,Se fundó en el año 1940,-27.086416,-61.08588,CONABIP,3325
110503,22,22105010,Chaco,Las Breñas,Biblioteca Popular Escolar Constancio C.Vigil,Sarmiento,3722,3731,460357,bibliovigil@yahoo.com.ar,Se fundó en el año 1974,-27.086416,-61.08588,CONABIP,3409
110504,34,34056040,Formosa,Pirané,Biblioteca Pública Popular San Antonio,Neuquén 650,3606,3717,460379,minercarlos@yahoo.com.ar,Se fundó en el año 1992,-25.731883,-59.117633,CONABIP,3387
110505,14,14161160,Córdoba,Tancacha,Biblioteca Popular Poeta Lugones,Bv.Poeta Lugones 592,5933,3571,460406,cect@dat13.com.ar,Se fundó en el año 1976,-32.240067,-63.9798,CONABIP,2936
110506,66,66056010,Salta,Aguaray,Biblioteca Popular José Hernández,Peatonal Rivadavia s/n,4566,3875,460461,bibaguaray@hotmail.com,Se fundó en el año 1998,-22.24295,-63.735417,CONABIP,3759
110507,54,54084050,Misiones,Puerto Piray,Biblioteca Popular Oñondive,Marco Paz,s/d,3751,460568,bibpoponondive@yahoo.com.ar,Se fundó en el año 1930,-26.46607,-54.700932,CONABIP,4128
110508,54,54098080,Misiones,Jardín América,Asociación Biblioteca Popular Ernesto Sábato,Aconcagua 460,3328,3743,460675,popularsabato@gmail.com,Se fundó en el año 2000,-27.039383,-55.229917,CONABIP,3935
110509,18,18049010,Corrientes,Esquina,Biblioteca Popular Dr. J. A. Ferreira,Sarmiento 485,W3196CDA,3777,460785,caripara@chipion.com.ar,Se fundó en el año 1915,-30.0208,-59.52965,CONABIP,1913
110510,14,14182150,Córdoba,Laborde,Biblioteca Popular Juan Bautista Alberdi,Dr. Senestrari 120,2657,3534,461105,malambo_laborde@yahoo.com.ar,Se fundó en el año 1947,-33.155667,-62.849883,CONABIP,2737
110511,82,82070270,Santa Fe,San Jerónimo Norte,Biblioteca Popular Mariano Moreno,Belgrano 467,3015,3404,461118,bibliotecamm@sjncable.com.ar,Se fundó en el año 2000,-31.553283,-61.07835,CONABIP,3978
110512,22,22140040,Chaco,Fontana,Biblioteca Pública Popular Bartolomé E. Pisarello,Lapacho 382,3514,3722,461183,bipisarello@yahoo.com,Se fundó en el año 1923,-27.41638,-59.032291,CONABIP,992
110513,90,90105080,Tucumán,Tafi Viejo,Biblioteca Popular Juan Bautista Alberdi,Bolivar 324,4103,3722,461183,s/d,Se fundó en el año 1928,-26.727683,-65.257883,CONABIP,1658
110514,82,82084030,Santa Fe,Alvarez,Biblioteca Popular Carlos Guido Spano,Bv.San Martín 461,2107,3402,461202,bibliocgspano@msn.com,Se fundó en el año 1917,-33.129633,-60.800683,CONABIP,470
110515,30,30091090,Entre Ríos,Macia,Biblioteca Popular Mario Domingo Carruego,Gualeguaychu 433,3177,3445,461238,bibliotecacarruego@gmail.com,Se fundó en el año 1920,-32.173533,-59.398083,CONABIP,401
110516,14,14021150,Córdoba,La Calera,Biblioteca Popular y Centro Cultural Dumesnil,Ruta Pcial. E 64 939,5151,s/d,461331,s/d,Se fundó en el año 2010,-31.342917,-64.338983,CONABIP,4290
110517,22,22105010,Chaco,Las Breñas,Biblioteca Escolar Popular Prof. Hugo D .Iglesia,Sarmiento 1463,H3722ISI,3731,461380,s/d,Se fundó en el año 1991,-27.086416,-61.08588,CONABIP,3507
110518,14,14119150,Córdoba,Oncativo,Biblioteca Popular General San Martín,Rivadavia 549,5986,3572,461431,bpsmo@yahoo.com.ar,Se fundó en el año 1950,-31.910733,-63.681333,CONABIP,2534
110519,22,22105010,Chaco,Las Breñas,Asociación Amigos Biblioteca Popular Escolar Tec.Nº 5 Ing. Juan Col,Mac Lean y España,3722,3731,461532,biblioteca-eet5@hotmail.com,Se fundó en el año 1930,-27.086416,-61.08588,CONABIP,3344
110520,82,82014040,Santa Fe,Bigand,Biblioteca Popular Domingo Faustino Sarmiento,Sarmiento (Escuela Fiscal Nº 215) 459,S2177BGG,3464,461536,bibliolili@yahoo.com.ar,Se fundó en el año 1931,-33.374317,-61.18545,CONABIP,471
110521,14,14098180,Córdoba,Las Peñas Sud,Biblioteca Popular Manuela R. Medina,Avda. 22 de octubre s/n y 9 de Julio,5819,3571,461628,bibliomanuelamedina@yahoo.com.ar,Se fundó en el año 1930,-32.533501,-64.099045,CONABIP,4126
110522,18,18021020,Corrientes,Corrientes,Biblioteca Tec.Popular Bernardino Rivadavia,Teniente 1° Ibañez 1897,W3410ABD,3783,461713,biblioteca_rivadavia@yahoo.com.ar,Se fundó en el año 1957,-27.4836,-58.827217,CONABIP,2735
110523,34,34056040,Formosa,Pirané,Biblioteca Popular Pública Municipal Don José F.de San Martín,R.Saenz Peña y San Lorenzo,3606,3717,461797,bibliosanmartin@hotmail.com,Se fundó en el año 1978,-25.73355,-59.103717,CONABIP,2974
110524,82,82084030,Santa Fe,Alvarez,Biblioteca Popular Infantil 25 de Mayo,Nicolás N.Alvarez 781,2107,3402,461863,biblioteca25demayo@gmail.com,Se fundó en el año 1930,-33.12855,-60.804817,CONABIP,1265
110525,62,62021060,Río Negro,San Carlos de Bariloche,Biblioteca Popular Dr. Francisco Pascasio Moreno,"Avda. Ezequiel Bustillo Km 10,300",8400,2944,461864,bibliofranciscomoreno@yahoo.com.ar,Se fundó en el año 1986,-41.109883,-71.424933,CONABIP,3964
110526,14,14140220,Córdoba,Freyre,Biblioteca Popular José Ingenieros,Iturraspe 692,X2413BAN,3564,462113,biblioteca@bpjoseingenieros.arnetbiz.com.ar,Se fundó en el año 1934,-31.165267,-62.097583,CONABIP,1824
110527,62,62042560,Río Negro,Villa Regina,Biblioteca Popular Mariano Moreno,Monseñor Esandi 44,R8336FIB,2941,462179,bpregi@navego.com.ar,Se fundó en el año 1935,-39.095867,-67.0812,CONABIP,1885
110528,14,14007310,Córdoba,Villa General Belgrano,Biblioteca Popular Dr. Manuel Belgrano,Julio A.Roca 128,5194,3546,462195,biblio.vgb@gmail.com,Se fundó en el año 1998,-31.981033,-64.560483,CONABIP,3769
110529,06,06854100,Buenos Aires,25 de Mayo,Comité Cultural y Biblioteca Juan Francisco Ibarra,9 y 27 801,6660,2345,462234,bibliotecaibarra@yahoo.com.ar,Se fundó en el año 1922,-35.432917,-60.171417,CONABIP,938
110530,10,10035020,Catamarca,Belén,Biblioteca Popular Julio Ricardo Figueroa,Urquiza s/n,4750,3835,462264,s/d,Se fundó en el año 1930,-27.6527,-67.025317,CONABIP,3747
110531,50,50098100,Mendoza,Palmira,Biblioteca Popular Julio A. Roca,Garibaldi 22/28,5584,2623,462303,biblioteca_j_a_roca@yahoo.com.ar,Se fundó en el año 1930,-33.050083,-68.561533,CONABIP,689
110532,06,06196010,Buenos Aires,Coronel Pringles,Biblioteca Popular Pringles,San Martín 675,7530,2922,462345,bibliotecapringles@hotmail.com,Se fundó en el año 1932,-37.98515,-61.353783,CONABIP,2225
110533,54,54028030,Misiones,Posadas,Biblioteca Popular San Miguel,Av.Tacuarí y Av.115,3300,3752,462417,s/d,Se fundó en el año 1930,-27.36835,-55.921667,CONABIP,3777
110534,14,14021050,Córdoba,Colonia Caroya,Biblioteca Popular La Bicicleta,Av.San Martín 2224 1º,5223,3525,462951,bibliotecaruralcolon@hotmail.com,Se fundó en el año 1932,-31.008333,-64.076883,CONABIP,1659
110535,42,42133080,La Pampa,Realicó,Biblioteca Popular Presidente Avellaneda,Sarmiento 1551,6200,2331,462997,bibliotecarealico@cernet.com.ar,Se fundó en el año 1910,-35.038817,-64.246117,CONABIP,811
110536,10,10035020,Catamarca,Belén,Biblioteca Popular Obispo Esquiu,San Martín 218,K4750BXF,3835,463023,biblioteca_esquiu@hotmail.com,Se fundó en el año 1916,-27.661533,-67.029,CONABIP,749
110537,06,06665050,Buenos Aires,Villa General Savio,Biblioteca Popular Carlos Angel González,Simón Sanchez 666,2912,3461,463049,bibliotecagonzalez99@argentina.com,Se fundó en el año 1999,-33.4367,-60.14535,CONABIP,3794
110538,22,22140060,Chaco,Resistencia,Biblioteca Popular Escolar Dr. J. A. Torres,Av.Rivadavia 1700,3500,3722,464356,bibliotecapopulartorres@yahoo.com.ar,Se fundó en el año 1930,-27.434183,-58.996833,CONABIP,3281
110539,06,06602030,Buenos Aires,Carmen de Patagones,Biblioteca Popular Cervantes,DR. Baraja 177,8504,2920,464634,bibpopcervantes@yahoo.com.ar,Se fundó en el año 1927,-40.801917,-62.984967,CONABIP,1246
110540,06,06686060,Buenos Aires,Rojas,Biblioteca Popular Juan Bautista Alberdi de Rojas,General Frias 275,2705,2475,464659,bibliotecajbarojas@yahoo.com.ar,Se fundó en el año 1932,-34.2012,-60.733417,CONABIP,3829
110541,06,06686060,Buenos Aires,Rojas,Biblioteca Popular Pública Municipal W.T.de P.de Galiano,25 de Mayo 292,2705,2475,465150,bibliorojas05@yahoo.com.ar,Se fundó en el año 1960,-34.199117,-60.73215,CONABIP,2868
110542,54,54028030,Misiones,Posadas,Biblioteca Popular José Ramos,Av. Blas parera 6911,3300,3752,465257,joseramos220497@hotmail.com.ar,Se fundó en el año 1997,-27.374583,-55.926983,CONABIP,3602
110543,22,22140060,Chaco,Resistencia,Biblioteca Popular Padre A. de Barzana,Lote 216 (Prolong.Av.25 de Mayo,3500,3722,465357,bibliobarzana@yahoo.com.ar,Se fundó en el año 1970,-27.451656,-58.986252,CONABIP,3535
110544,62,62042560,Río Negro,Villa Regina,Biblioteca Popular Ricardo Rojas,Chacra 92 Lote 4-Zona rural,8336,2941,465576,s/d,Se fundó en el año 1971,-39.100342,-67.087799,CONABIP,2891
110545,18,18021020,Corrientes,Corrientes,Biblioteca Popular Rincón del milenium,General Paz 745,3400,3783,465939,s/d,Se fundó en el año 1930,-27.477409,-58.842788,CONABIP,3826
110546,14,14021150,Córdoba,La Calera,Biblioteca Popular Mariano Moreno,Velez Sarfield 556,5151,3543,466313,bipomarianomoreno@tutopia.com,Se fundó en el año 1918,-31.345633,-64.3369,CONABIP,2045
110547,82,82091230,Santa Fe,San Guillermo,Club Union Cultural y Deportivo y Biblioteca Popular,Urquiza 43,2347,3562,466798,bibggori@sanguillermo.com.ar,Se fundó en el año 1954,-30.35945,-61.9181,CONABIP,2655
110548,82,82126120,Santa Fe,María Susana,Biblioteca Popular Bartolomé Mitre,Urquiza 530,2527,3401,466963,bbmitre@redcrs.com.ar,Se fundó en el año 1932,-32.264367,-61.902717,CONABIP,2631
110549,82,82049230,Santa Fe,Villa Ocampo,Biblioteca Popular Padre Jorge Capello,Fray Mamerto Esquiú 1256,3580,3482,467383,bibliotecacapello@vocampo.com.ar,Se fundó en el año 1997,-28.4894,-59.35585,CONABIP,3741
110550,06,06868020,Buenos Aires,Villa Gesell,Biblioteca Popular Rafael Obligado,Av. 6 e/105 y 106,7165,2255,468722,obligado@gesell.com.ar,Se fundó en el año 1975,-37.254633,-56.972267,CONABIP,2954
110551,50,50105230,Mendoza,Villa Atuel,Biblioteca Popular Pr xedes Garde de Arizu,Emilio Civit Oeste 44,5622,s/d,470020,s/d,Se fundó en el año 2009,-34.831483,-67.922967,CONABIP,4278
110552,82,82014010,Santa Fe,Arequito,Biblioteca Popular Bartolomé Mitre,Brig.Estanislao López 1156,S2183AGL,3464,470030,biblioteca@gobbt.com.ar.,Se fundó en el año 1932,-33.14455,-61.467083,CONABIP,1599
110553,22,22014030,Chaco,La Leonesa,Asociación Civil Biblioteca Popular La Leonesa,Angela Fernández 55,3518,3722,470073,bibliotecalaleonesa@yahoo.com.ar,Se fundó en el año 2004,-27.03885,-58.703083,CONABIP,4105
110554,22,22049010,Chaco,Corzuela,Biblioteca Popular Pública Monseñor J. Alumni,H.Yrigoyen 147,3718,3731,470113,monybecerro@hotmail.com,Se fundó en el año 1980,-26.953133,-60.9687,CONABIP,3004
110555,50,50091040,Mendoza,La Consulta,Biblioteca Popular Dr. Faustino B. Gil,San Martín 440,5567,2622,470151,uvlc@ar.inter.net,Se fundó en el año 1993,-33.7344,-69.121033,CONABIP,3228
110556,18,18056010,Corrientes,Alvear,Biblioteca Popular Carlos M. de Alvear,Centenario 532,3344,3772,470167,bibliotecapopularalvear@hotmail.com,Se fundó en el año 1936,-29.097983,-56.552633,CONABIP,1957
110557,54,54035020,Misiones,Concepción de la Sierra,Asociación Civil Biblioteca Popular Bartolome Mitre,Bartolomé Mitre 385,3355,3758,470177,bmemitre_biblio_concep@hotmail.com,Se fundó en el año 1911,-27.983833,-55.5207,CONABIP,790
110558,06,06742030,Buenos Aires,San Cayetano,Biblioteca Popular Bernardino Rivadavia,Belgrano 266,7521,2983,470227,cjcbiblio@copesa.com.ar,Se fundó en el año 1940,-38.345267,-59.612517,CONABIP,2115
110559,54,54112040,Misiones,San Pedro,Biblioteca Popular Thay Morgenstern,San Martín 826,3352,3751,470243,bibliopopu.sanpedro@gmail.com,Se fundó en el año 2004,-26.630859,-54.113159,CONABIP,4247
110560,06,06742030,Buenos Aires,San Cayetano,Biblioteca Popular Domingo Faustino Sarmiento,9 de Julio 268,7521,2983,470252,s/d,Se fundó en el año 1930,-38.34525,-59.610317,CONABIP,3403
110561,82,82105190,Santa Fe,Maciel,Biblioteca Popular Dr. Pedro S. Alcacer,Salta 661,S2209BBG,3476,470331,biblalcacer@hotmail.com,Se fundó en el año 1919,-32.4568,-60.89315,CONABIP,476
110562,82,82028170,Santa Fe,Peyrano,Biblioteca Popular Bartolomé Mitre,Dr.Brunet 231,2113,3460,470369,bibliopeyrano@gmail.com,Se fundó en el año 1920,-33.538217,-60.805083,CONABIP,481
110563,82,82042110,Santa Fe,Elortondo,Biblioteca Popular Domingo Faustino Sarmiento,Belgrano 1000,2732,3462,470402,bpsarmiento@arnetbiz.com.ar,Se fundó en el año 1932,-33.701183,-61.6161,CONABIP,1724
110564,54,54098110,Misiones,San Ignacio,Biblioteca Popular Municipal Patricias argentinas,Irigoyen 569,3322,3752,470431,s/d,Se fundó en el año 1910,-27.259383,-55.538867,CONABIP,803
110565,30,30008090,Entre Ríos,San José,Biblioteca Popular General Urquíza,25 de Mayo 1833,E3283ADC,3447,470530,danielcreppy@yahoo.com.ar,Se fundó en el año 1904,-32.209324,-58.218864,CONABIP,387
